domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,weight,prediction,accuracy,precision,abstention
occupation,organization,True,wikidata,dentist,conglomerate,1,2,0.9961111664546788,1.0,1,1.0,0.0
occupation,organization,True,wikidata,dentist,cooperative,-1,0,0.995551895390105,1.0,0,0.0,0.0
occupation,organization,True,wikidata,dentist,cryptocurrency exchange,1,3,0.9974319496731162,1.0,1,1.0,0.0
occupation,organization,True,wikidata,dentist,fast food restaurant,1,0,0.9941959674646468,1.0,1,1.0,0.0
occupation,organization,True,wikidata,dentist,football club,1,2,-0.9994969170650777,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,dentist,hospital,1,1,-0.9998178597646696,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,dentist,public library,1,0,-0.9905906199417255,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,dentist,publisher,1,1,-0.9961283238809694,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,dentist,tea company,1,3,0.997554462738117,1.0,1,1.0,0.0
occupation,organization,True,wikidata,dentist,travel agency,1,0,0.9970775055501384,1.0,1,1.0,0.0
occupation,organization,True,wikidata,dentist,university,1,1,-0.9961729616427124,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,airline,1,1,-0.5,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,animation studio,1,2,0.9944324362249647,1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,bank,1,0,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,coal power plant,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,conglomerate,1,1,0.9979119670151332,1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,cooperative,-1,1,0.9976777111985353,1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,cryptocurrency exchange,1,2,0.9984990892402563,1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,fast food restaurant,-1,0,0.9966931212896474,1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,football club,1,1,-0.9992955790897156,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,hospital,0,0,-0.9997607030747856,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,public library,-1,0,-0.9899407439923692,-1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,publisher,1,0,-0.9932810267737537,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,tea company,1,2,0.998556279406988,1.0,1,1.0,0.0
occupation,organization,True,wikidata,fashion designer,travel agency,-1,0,0.9983366802233534,1.0,0,0.0,0.0
occupation,organization,True,wikidata,fashion designer,university,1,0,-0.9932284874957136,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,journalist,airline,1,2,0.998929212157285,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,animation studio,1,3,0.99914821767599,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,bank,1,1,0.9990731703375977,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,coal power plant,1,2,0.9990338973838531,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,conglomerate,1,2,0.999169548110017,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,cooperative,-1,0,0.9991669972950072,1.0,0,0.0,0.0
occupation,organization,True,wikidata,journalist,cryptocurrency exchange,1,3,0.999177668094873,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,fast food restaurant,1,0,0.998350636688933,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,football club,1,2,0.9958671567223818,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,hospital,1,0,0.9930530290732957,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,public library,1,0,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,publisher,1,1,0.9981618149688808,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,tea company,1,2,0.9991786230761353,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,travel agency,1,0,0.9991751448298511,1.0,1,1.0,0.0
occupation,organization,True,wikidata,journalist,university,1,1,0.998196567724735,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,airline,1,2,0.982008159053904,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,animation studio,1,4,0.9847290140885732,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,bank,1,1,0.9837715449631089,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,coal power plant,1,3,0.9832825228040531,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,conglomerate,1,2,0.985006212815468,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,cooperative,1,0,0.9849729253912396,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,cryptocurrency exchange,1,3,0.985112417461935,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,fast food restaurant,1,0,0.9701632972778976,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,football club,1,2,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,hospital,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,public library,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,publisher,1,2,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,tea company,1,3,0.9851249314799906,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,travel agency,1,1,0.9850793766285202,1.0,1,1.0,0.0
occupation,organization,True,wikidata,lawyer,university,1,2,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,airline,1,3,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,animation studio,1,4,0.9891659125838073,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,bank,1,2,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,coal power plant,1,4,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,conglomerate,1,3,0.9943318908602943,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,cooperative,1,0,0.9939010267075602,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,cryptocurrency exchange,1,4,0.9954978990225002,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,fast food restaurant,1,1,0.9903669314603394,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,football club,1,3,-0.9991325677269824,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,nurse,hospital,1,2,-0.9997189342103926,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,nurse,public library,1,1,-0.9895698679665348,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,nurse,publisher,1,3,-0.9903530255895858,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,nurse,tea company,1,4,0.9956188105754165,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,travel agency,1,2,0.9951624789225345,1.0,1,1.0,0.0
occupation,organization,True,wikidata,nurse,university,1,2,-0.9901366091924484,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,physicist,airline,1,2,0.9956841792884973,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,animation studio,1,3,0.9985075927134472,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,bank,1,1,0.9977968437027004,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,coal power plant,1,2,0.997292135350879,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,conglomerate,1,2,0.9986752517543223,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,cooperative,-1,0,0.9986562740531294,1.0,0,0.0,0.0
occupation,organization,True,wikidata,physicist,cryptocurrency exchange,1,3,0.9987340629244263,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,fast food restaurant,1,0,0.997434483329036,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,football club,1,2,-0.5,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,physicist,hospital,1,0,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,public library,1,0,-0.5,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,physicist,publisher,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,tea company,1,2,0.9987408388412096,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,travel agency,1,0,0.9987160156385486,1.0,1,1.0,0.0
occupation,organization,True,wikidata,physicist,university,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,airline,1,3,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,animation studio,1,4,0.997243068914638,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,bank,1,2,0.9842134565484737,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,coal power plant,1,3,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,conglomerate,1,3,0.998489528392282,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,cooperative,1,0,0.9983839503099048,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,cryptocurrency exchange,1,4,0.9987782794478164,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,fast food restaurant,1,1,0.9974003924402728,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,football club,1,3,-0.9984930079977044,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,police officer,hospital,1,1,-0.9995567855032577,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,police officer,public library,1,1,-0.9883703712024574,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,police officer,publisher,1,2,-0.9785504810265172,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,police officer,tea company,1,4,0.9988084464386452,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,travel agency,1,1,0.9986948533709826,1.0,1,1.0,0.0
occupation,organization,True,wikidata,police officer,university,1,2,-0.9775872963082214,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,politician,airline,1,3,0.9990072447353691,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,animation studio,1,4,0.9990487219312256,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,bank,1,2,0.999033585983125,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,coal power plant,1,3,0.9990261792533977,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,conglomerate,1,3,0.9990532068010758,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,cooperative,1,0,0.9990526640897532,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,cryptocurrency exchange,1,4,0.999054944813335,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,fast food restaurant,1,1,0.9981088810697272,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,football club,1,3,0.9987267405873839,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,hospital,1,1,0.9985948952673835,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,public library,1,1,0.9979280531545978,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,publisher,1,2,0.9989037981562923,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,tea company,1,3,0.9990551501665018,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,travel agency,1,1,0.9990544032034108,1.0,1,1.0,0.0
occupation,organization,True,wikidata,politician,university,1,2,0.9989075501578533,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,airline,1,3,0.007777262333569901,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,animation studio,1,4,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,bank,1,2,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,coal power plant,1,3,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,conglomerate,1,3,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,cooperative,1,0,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,cryptocurrency exchange,1,4,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,fast food restaurant,1,1,0.0,0.0,0,,1.0
occupation,organization,True,wikidata,researcher,football club,1,3,0.000336476654979323,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,hospital,1,1,0.00013085929354378356,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,public library,1,1,0.00865935346939789,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,publisher,1,2,0.0020224140455240014,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,tea company,1,4,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,travel agency,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,researcher,university,1,2,0.0019564249172709935,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,airline,1,4,-0.5,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,school teacher,animation studio,1,5,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,bank,1,3,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,coal power plant,1,4,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,conglomerate,1,4,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,cooperative,1,1,0.5,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,cryptocurrency exchange,1,5,0.9797519687114549,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,fast food restaurant,1,2,0.9566739444092264,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,football club,1,4,-0.999479117141565,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,school teacher,hospital,1,2,-0.9998147646445297,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,school teacher,public library,1,2,-0.9905763152422472,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,school teacher,publisher,1,3,-0.995658846855572,-1.0,0,0.0,0.0
occupation,organization,True,wikidata,school teacher,tea company,1,5,0.980297811581899,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,travel agency,1,2,0.9782428563363967,1.0,1,1.0,0.0
occupation,organization,True,wikidata,school teacher,university,1,3,-0.9956739886978854,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,animation feature film,-1,0,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,board game,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,book,-1,4,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,film,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,mobile app,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,national dance,1,1,0.99984848722697,1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,painting,-1,1,-0.9849786016142605,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,patent,-1,2,-0.9984687884968853,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,play,-1,0,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,religious text,1,2,-0.5,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,scientific paper,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,song,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,technological invention,1,0,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,airline,video game,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,airline,website,-1,5,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,animation studio,animation feature film,-1,1,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,animation studio,board game,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,book,-1,5,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,animation studio,film,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,mobile app,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,national dance,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,painting,-1,2,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,animation studio,patent,-1,4,-0.9984341424163539,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,animation studio,play,-1,1,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,animation studio,religious text,1,1,-0.5,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,scientific paper,-1,5,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,song,-1,5,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,technological invention,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,video game,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,animation studio,website,-1,6,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,animation feature film,1,0,0.9872208167324982,1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,board game,-1,0,0.9874046352378458,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,book,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,film,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,mobile app,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,national dance,1,2,0.9884020854361815,1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,painting,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,patent,-1,1,-0.9984205044499201,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,play,1,0,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,religious text,1,3,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,scientific paper,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,song,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,technological invention,1,1,0.9858302608642118,1.0,1,1.0,0.0
organization,creative_work,True,coqex,bank,video game,-1,1,0.9858268342479486,1.0,0,0.0,0.0
organization,creative_work,True,coqex,bank,website,-1,4,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,coal power plant,animation feature film,-1,0,0.9888816703580356,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,board game,-1,1,0.9890028651009217,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,book,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,film,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,mobile app,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,national dance,1,0,0.9896640873624862,1.0,1,1.0,0.0
organization,creative_work,True,coqex,coal power plant,painting,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,patent,-1,3,-0.998401242773437,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,coal power plant,play,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,religious text,1,1,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,coal power plant,scientific paper,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,song,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,technological invention,1,0,0.9879991281129764,1.0,1,1.0,0.0
organization,creative_work,True,coqex,coal power plant,video game,-1,2,0.987995410873624,1.0,0,0.0,0.0
organization,creative_work,True,coqex,coal power plant,website,-1,5,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,animation feature film,-1,0,-0.9996318983535887,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,board game,-1,1,-0.9833927998276593,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,book,-1,4,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,film,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,conglomerate,mobile app,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,conglomerate,national dance,1,1,0.0,0.0,0,,1.0
organization,creative_work,True,coqex,conglomerate,painting,-1,1,-0.9852966868290705,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,patent,-1,2,-0.9984697859715853,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,play,-1,0,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,religious text,1,2,-0.5,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,conglomerate,scientific paper,-1,4,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,song,-1,4,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,technological invention,1,0,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,video game,-1,2,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,conglomerate,website,-1,5,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,animation feature film,1,2,0.9871393732550575,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,board game,1,1,0.9871432024869856,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,book,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cooperative,film,1,0,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,mobile app,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cooperative,national dance,1,3,0.9871644569580926,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,painting,1,1,0.982325299742994,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,patent,-1,0,0.008163251488166712,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cooperative,play,1,2,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,religious text,1,5,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,scientific paper,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cooperative,song,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cooperative,technological invention,1,3,0.9871145265475446,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,video game,1,0,0.9871142852792176,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cooperative,website,-1,2,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,animation feature film,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,board game,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,book,-1,5,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,film,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,mobile app,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,national dance,1,0,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,painting,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,patent,-1,3,-0.9981896564124308,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,play,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,religious text,1,1,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,scientific paper,-1,5,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,song,-1,5,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,technological invention,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,video game,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,cryptocurrency exchange,website,-1,6,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,animation feature film,1,1,0.9984650537076012,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,board game,1,0,0.9984653744482956,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,book,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,film,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,mobile app,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,national dance,1,3,0.9984671548539712,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,painting,1,0,0.9980799978699332,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,patent,-1,0,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,play,1,1,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,religious text,1,4,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,scientific paper,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,song,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,technological invention,1,2,0.9984629747421481,1.0,1,1.0,0.0
organization,creative_work,True,coqex,fast food restaurant,video game,-1,0,0.9984629544283306,1.0,0,0.0,0.0
organization,creative_work,True,coqex,fast food restaurant,website,-1,3,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,animation feature film,-1,0,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,board game,-1,1,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,book,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,film,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,mobile app,-1,3,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,national dance,1,1,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,painting,-1,1,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,patent,-1,2,-0.998442310743672,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,play,-1,0,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,religious text,1,2,-0.5,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,scientific paper,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,song,-1,4,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,technological invention,1,0,0.5,1.0,1,1.0,0.0
organization,creative_work,True,coqex,football club,video game,-1,2,0.5,1.0,0,0.0,0.0
organization,creative_work,True,coqex,football club,website,-1,5,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,hospital,animation feature film,1,1,-0.01572637624825579,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,hospital,board game,1,0,-0.01570611936961558,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,hospital,book,-1,2,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,hospital,film,-1,0,-0.5,-1.0,1,1.0,0.0
organization,creative_work,True,coqex,hospital,mobile app,-1,1,0.0,0.0,0,,1.0
organization,creative_work,True,coqex,hospital,national dance,1,2,-0.015593853033500416,-1.0,0,0.0,0.0
organization,creative_work,True,coqex,hospital,painting,1,0,-0.5,-1.0,0,0.0,0.0
