domain1,domain2,interdomain,class1,class2,GT,GT_ratio_order,prediction,accuracy,precision,abstention
occupation,man-made_object,True,dentist,spacecraft,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,dentist,submarine,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,dentist,wind turbine,1,0,1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,bicycle,-1,3,-1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,formula one circuit,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,helicopter,1,0,-1.0,0,0.0,0.0
occupation,man-made_object,True,fashion designer,industrial robot,-1,1,-1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,merchant ship,1,0,-1.0,0,0.0,0.0
occupation,man-made_object,True,fashion designer,observatory,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,oil tanker,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,percussion instrument,1,2,-1.0,0,0.0,0.0
occupation,man-made_object,True,fashion designer,satellite,1,1,-1.0,0,0.0,0.0
occupation,man-made_object,True,fashion designer,skyscraper,1,1,-1.0,0,0.0,0.0
occupation,man-made_object,True,fashion designer,smartphone,-1,4,0.0,0,,1.0
occupation,man-made_object,True,fashion designer,space station,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,spacecraft,1,1,-1.0,0,0.0,0.0
occupation,man-made_object,True,fashion designer,submarine,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,fashion designer,wind turbine,-1,0,-1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,bicycle,-1,3,-1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,formula one circuit,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,helicopter,1,0,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,industrial robot,-1,0,-1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,merchant ship,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,observatory,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,oil tanker,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,percussion instrument,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,satellite,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,skyscraper,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,smartphone,-1,4,1.0,0,0.0,0.0
occupation,man-made_object,True,journalist,space station,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,spacecraft,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,submarine,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,journalist,wind turbine,1,0,-1.0,0,0.0,0.0
occupation,man-made_object,True,lawyer,bicycle,-1,2,-1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,formula one circuit,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,helicopter,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,industrial robot,1,0,0.0,0,,1.0
occupation,man-made_object,True,lawyer,merchant ship,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,observatory,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,oil tanker,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,percussion instrument,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,satellite,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,skyscraper,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,smartphone,-1,3,1.0,0,0.0,0.0
occupation,man-made_object,True,lawyer,space station,1,6,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,spacecraft,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,submarine,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,lawyer,wind turbine,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,bicycle,-1,1,-1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,formula one circuit,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,helicopter,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,industrial robot,1,0,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,merchant ship,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,observatory,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,oil tanker,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,percussion instrument,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,satellite,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,skyscraper,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,smartphone,-1,2,1.0,0,0.0,0.0
occupation,man-made_object,True,nurse,space station,1,7,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,spacecraft,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,submarine,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,nurse,wind turbine,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,bicycle,-1,3,-1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,formula one circuit,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,helicopter,1,0,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,industrial robot,-1,0,-1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,merchant ship,1,1,-1.0,0,0.0,0.0
occupation,man-made_object,True,physicist,observatory,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,oil tanker,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,percussion instrument,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,satellite,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,skyscraper,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,smartphone,-1,3,1.0,0,0.0,0.0
occupation,man-made_object,True,physicist,space station,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,spacecraft,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,submarine,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,physicist,wind turbine,1,0,-1.0,0,0.0,0.0
occupation,man-made_object,True,police officer,bicycle,-1,1,-1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,formula one circuit,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,helicopter,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,industrial robot,1,0,-1.0,0,0.0,0.0
occupation,man-made_object,True,police officer,merchant ship,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,observatory,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,oil tanker,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,percussion instrument,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,satellite,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,skyscraper,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,smartphone,-1,2,1.0,0,0.0,0.0
occupation,man-made_object,True,police officer,space station,1,6,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,spacecraft,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,submarine,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,police officer,wind turbine,1,1,-1.0,0,0.0,0.0
occupation,man-made_object,True,politician,bicycle,-1,2,-1.0,1,1.0,0.0
occupation,man-made_object,True,politician,formula one circuit,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,helicopter,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,industrial robot,1,0,-1.0,0,0.0,0.0
occupation,man-made_object,True,politician,merchant ship,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,observatory,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,oil tanker,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,percussion instrument,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,satellite,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,skyscraper,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,smartphone,-1,2,1.0,0,0.0,0.0
occupation,man-made_object,True,politician,space station,1,6,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,spacecraft,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,submarine,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,politician,wind turbine,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,bicycle,-1,2,-1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,formula one circuit,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,helicopter,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,industrial robot,1,0,0.0,0,,1.0
occupation,man-made_object,True,researcher,merchant ship,1,2,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,observatory,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,oil tanker,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,percussion instrument,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,satellite,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,skyscraper,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,smartphone,-1,2,1.0,0,0.0,0.0
occupation,man-made_object,True,researcher,space station,1,6,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,spacecraft,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,submarine,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,researcher,wind turbine,1,1,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,bicycle,-1,1,-1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,formula one circuit,1,6,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,helicopter,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,industrial robot,1,1,0.0,0,,1.0
occupation,man-made_object,True,school teacher,merchant ship,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,observatory,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,oil tanker,1,3,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,percussion instrument,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,satellite,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,skyscraper,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,smartphone,-1,1,1.0,0,0.0,0.0
occupation,man-made_object,True,school teacher,space station,1,7,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,spacecraft,1,4,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,submarine,1,5,1.0,1,1.0,0.0
occupation,man-made_object,True,school teacher,wind turbine,1,2,1.0,1,1.0,0.0
occupation,occupation,False,NBA player,airline pilot,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,NBA player,dentist,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,NBA player,nurse,-1,3,-1.0,1,1.0,0.0
occupation,occupation,False,actor,NBA player,1,2,1.0,1,1.0,0.0
occupation,occupation,False,actor,airline pilot,1,1,-1.0,0,0.0,0.0
occupation,occupation,False,actor,architect,1,0,0.0,0,,1.0
occupation,occupation,False,actor,astronaut,1,3,1.0,1,1.0,0.0
occupation,occupation,False,actor,dentist,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,actor,fashion designer,1,1,1.0,1,1.0,0.0
occupation,occupation,False,actor,journalist,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,actor,lawyer,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,actor,nurse,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,actor,physicist,1,0,1.0,1,1.0,0.0
occupation,occupation,False,actor,police officer,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,actor,researcher,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,actor,school teacher,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,airline pilot,dentist,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,airline pilot,nurse,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,architect,NBA player,1,2,1.0,1,1.0,0.0
occupation,occupation,False,architect,airline pilot,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,architect,dentist,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,architect,nurse,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,architect,police officer,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,astronaut,NBA player,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,airline pilot,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,architect,-1,3,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,dentist,-1,3,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,fashion designer,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,lawyer,-1,3,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,nurse,-1,4,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,police officer,-1,4,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,researcher,-1,4,-1.0,1,1.0,0.0
occupation,occupation,False,astronaut,school teacher,-1,5,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,NBA player,1,1,-1.0,0,0.0,0.0
occupation,occupation,False,fashion designer,airline pilot,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,architect,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,dentist,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,lawyer,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,nurse,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,police officer,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,fashion designer,school teacher,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,journalist,NBA player,1,2,1.0,1,1.0,0.0
occupation,occupation,False,journalist,airline pilot,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,journalist,architect,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,journalist,astronaut,1,3,1.0,1,1.0,0.0
occupation,occupation,False,journalist,dentist,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,journalist,fashion designer,1,0,1.0,1,1.0,0.0
occupation,occupation,False,journalist,lawyer,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,journalist,nurse,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,journalist,police officer,-1,1,1.0,0,0.0,0.0
occupation,occupation,False,journalist,researcher,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,journalist,school teacher,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,lawyer,NBA player,1,2,1.0,1,1.0,0.0
occupation,occupation,False,lawyer,airline pilot,1,1,1.0,1,1.0,0.0
occupation,occupation,False,lawyer,architect,1,0,1.0,1,1.0,0.0
occupation,occupation,False,lawyer,dentist,1,0,1.0,1,1.0,0.0
occupation,occupation,False,lawyer,nurse,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,lawyer,police officer,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,lawyer,school teacher,-1,1,0.0,0,,1.0
occupation,occupation,False,nurse,dentist,1,1,1.0,1,1.0,0.0
occupation,occupation,False,physicist,NBA player,1,2,1.0,1,1.0,0.0
occupation,occupation,False,physicist,airline pilot,1,0,1.0,1,1.0,0.0
occupation,occupation,False,physicist,architect,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,physicist,astronaut,1,3,1.0,1,1.0,0.0
occupation,occupation,False,physicist,dentist,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,physicist,fashion designer,1,0,1.0,1,1.0,0.0
occupation,occupation,False,physicist,journalist,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,physicist,lawyer,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,physicist,nurse,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,physicist,police officer,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,physicist,researcher,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,physicist,school teacher,-1,2,-1.0,1,1.0,0.0
occupation,occupation,False,police officer,NBA player,1,3,1.0,1,1.0,0.0
occupation,occupation,False,police officer,airline pilot,1,1,-1.0,0,0.0,0.0
occupation,occupation,False,police officer,dentist,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,police officer,nurse,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,politician,NBA player,1,3,1.0,1,1.0,0.0
occupation,occupation,False,politician,actor,1,0,1.0,1,1.0,0.0
occupation,occupation,False,politician,airline pilot,1,1,1.0,1,1.0,0.0
occupation,occupation,False,politician,architect,1,0,1.0,1,1.0,0.0
occupation,occupation,False,politician,astronaut,1,4,1.0,1,1.0,0.0
occupation,occupation,False,politician,dentist,1,0,1.0,1,1.0,0.0
occupation,occupation,False,politician,fashion designer,1,1,1.0,1,1.0,0.0
occupation,occupation,False,politician,journalist,1,1,1.0,1,1.0,0.0
occupation,occupation,False,politician,lawyer,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,politician,nurse,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,politician,physicist,1,0,1.0,1,1.0,0.0
occupation,occupation,False,politician,police officer,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,politician,researcher,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,politician,school teacher,-1,1,-1.0,1,1.0,0.0
occupation,occupation,False,researcher,NBA player,1,3,1.0,1,1.0,0.0
occupation,occupation,False,researcher,airline pilot,1,1,1.0,1,1.0,0.0
occupation,occupation,False,researcher,architect,1,0,1.0,1,1.0,0.0
occupation,occupation,False,researcher,dentist,1,0,1.0,1,1.0,0.0
occupation,occupation,False,researcher,fashion designer,1,1,1.0,1,1.0,0.0
occupation,occupation,False,researcher,lawyer,1,0,0.0,0,,1.0
occupation,occupation,False,researcher,nurse,-1,0,-1.0,1,1.0,0.0
occupation,occupation,False,researcher,police officer,-1,0,1.0,0,0.0,0.0
occupation,occupation,False,researcher,school teacher,-1,0,0.0,0,,1.0
occupation,occupation,False,school teacher,NBA player,1,4,1.0,1,1.0,0.0
occupation,occupation,False,school teacher,airline pilot,1,2,1.0,1,1.0,0.0
occupation,occupation,False,school teacher,architect,1,1,1.0,1,1.0,0.0
occupation,occupation,False,school teacher,dentist,1,1,-1.0,0,0.0,0.0
occupation,occupation,False,school teacher,nurse,1,0,-1.0,0,0.0,0.0
occupation,occupation,False,school teacher,police officer,1,0,1.0,1,1.0,0.0
occupation,organization,True,NBA player,airline,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,animation studio,1,1,1.0,1,1.0,0.0
occupation,organization,True,NBA player,bank,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,coal power plant,1,0,1.0,1,1.0,0.0
occupation,organization,True,NBA player,conglomerate,1,0,1.0,1,1.0,0.0
occupation,organization,True,NBA player,cooperative,-1,2,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,cryptocurrency exchange,1,0,1.0,1,1.0,0.0
occupation,organization,True,NBA player,fast food restaurant,-1,2,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,football club,1,0,-1.0,0,0.0,0.0
occupation,organization,True,NBA player,hospital,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,public library,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,publisher,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,tea company,1,0,1.0,1,1.0,0.0
occupation,organization,True,NBA player,travel agency,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,NBA player,university,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,actor,airline,1,2,1.0,1,1.0,0.0
occupation,organization,True,actor,animation studio,1,4,1.0,1,1.0,0.0
occupation,organization,True,actor,bank,1,1,1.0,1,1.0,0.0
occupation,organization,True,actor,coal power plant,1,3,1.0,1,1.0,0.0
occupation,organization,True,actor,conglomerate,1,3,1.0,1,1.0,0.0
occupation,organization,True,actor,cooperative,1,0,-1.0,0,0.0,0.0
occupation,organization,True,actor,cryptocurrency exchange,1,3,1.0,1,1.0,0.0
occupation,organization,True,actor,fast food restaurant,1,0,-1.0,0,0.0,0.0
occupation,organization,True,actor,football club,1,3,1.0,1,1.0,0.0
occupation,organization,True,actor,hospital,1,1,1.0,1,1.0,0.0
occupation,organization,True,actor,public library,1,1,1.0,1,1.0,0.0
occupation,organization,True,actor,publisher,1,2,1.0,1,1.0,0.0
occupation,organization,True,actor,tea company,1,3,1.0,1,1.0,0.0
occupation,organization,True,actor,travel agency,1,1,-1.0,0,0.0,0.0
occupation,organization,True,actor,university,1,2,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,airline,1,1,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,animation studio,1,3,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,bank,1,0,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,coal power plant,1,2,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,conglomerate,1,1,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,cooperative,-1,0,1.0,0,0.0,0.0
occupation,organization,True,airline pilot,cryptocurrency exchange,1,2,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,fast food restaurant,-1,0,0.0,0,,1.0
occupation,organization,True,airline pilot,football club,1,1,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,hospital,1,0,-1.0,0,0.0,0.0
occupation,organization,True,airline pilot,public library,1,0,-1.0,0,0.0,0.0
occupation,organization,True,airline pilot,publisher,1,1,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,tea company,1,2,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,travel agency,1,0,1.0,1,1.0,0.0
occupation,organization,True,airline pilot,university,1,1,1.0,1,1.0,0.0
occupation,organization,True,architect,airline,1,2,1.0,1,1.0,0.0
occupation,organization,True,architect,animation studio,1,3,1.0,1,1.0,0.0
occupation,organization,True,architect,bank,1,1,1.0,1,1.0,0.0
occupation,organization,True,architect,coal power plant,1,3,1.0,1,1.0,0.0
occupation,organization,True,architect,conglomerate,1,2,1.0,1,1.0,0.0
occupation,organization,True,architect,cooperative,-1,0,1.0,0,0.0,0.0
occupation,organization,True,architect,cryptocurrency exchange,1,3,1.0,1,1.0,0.0
occupation,organization,True,architect,fast food restaurant,1,0,-1.0,0,0.0,0.0
occupation,organization,True,architect,football club,1,2,1.0,1,1.0,0.0
occupation,organization,True,architect,hospital,1,1,1.0,1,1.0,0.0
occupation,organization,True,architect,public library,1,0,1.0,1,1.0,0.0
occupation,organization,True,architect,publisher,1,2,1.0,1,1.0,0.0
occupation,organization,True,architect,tea company,1,3,1.0,1,1.0,0.0
occupation,organization,True,architect,travel agency,1,1,1.0,1,1.0,0.0
occupation,organization,True,architect,university,1,1,1.0,1,1.0,0.0
occupation,organization,True,astronaut,airline,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,animation studio,1,0,1.0,1,1.0,0.0
occupation,organization,True,astronaut,bank,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,coal power plant,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,conglomerate,-1,0,1.0,0,0.0,0.0
occupation,organization,True,astronaut,cooperative,-1,3,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,cryptocurrency exchange,1,0,-1.0,0,0.0,0.0
occupation,organization,True,astronaut,fast food restaurant,-1,2,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,football club,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,hospital,-1,2,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,public library,-1,2,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,publisher,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,tea company,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,travel agency,-1,2,-1.0,1,1.0,0.0
occupation,organization,True,astronaut,university,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,dentist,airline,1,2,1.0,1,1.0,0.0
occupation,organization,True,dentist,animation studio,1,3,1.0,1,1.0,0.0
occupation,organization,True,dentist,bank,1,1,1.0,1,1.0,0.0
occupation,organization,True,dentist,coal power plant,1,2,1.0,1,1.0,0.0
occupation,organization,True,dentist,conglomerate,1,2,1.0,1,1.0,0.0
occupation,organization,True,dentist,cooperative,-1,0,1.0,0,0.0,0.0
occupation,organization,True,dentist,cryptocurrency exchange,1,3,1.0,1,1.0,0.0
occupation,organization,True,dentist,fast food restaurant,1,0,0.0,0,,1.0
occupation,organization,True,dentist,football club,1,2,1.0,1,1.0,0.0
occupation,organization,True,dentist,hospital,1,1,1.0,1,1.0,0.0
occupation,organization,True,dentist,public library,1,0,1.0,1,1.0,0.0
occupation,organization,True,dentist,publisher,1,1,1.0,1,1.0,0.0
occupation,organization,True,dentist,tea company,1,3,1.0,1,1.0,0.0
occupation,organization,True,dentist,travel agency,1,0,1.0,1,1.0,0.0
occupation,organization,True,dentist,university,1,1,1.0,1,1.0,0.0
occupation,organization,True,fashion designer,airline,1,1,-1.0,0,0.0,0.0
occupation,organization,True,fashion designer,animation studio,1,2,1.0,1,1.0,0.0
occupation,organization,True,fashion designer,bank,1,0,-1.0,0,0.0,0.0
occupation,organization,True,fashion designer,coal power plant,1,1,1.0,1,1.0,0.0
occupation,organization,True,fashion designer,conglomerate,1,1,-1.0,0,0.0,0.0
occupation,organization,True,fashion designer,cooperative,-1,1,-1.0,1,1.0,0.0
occupation,organization,True,fashion designer,cryptocurrency exchange,1,2,1.0,1,1.0,0.0
occupation,organization,True,fashion designer,fast food restaurant,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,fashion designer,football club,1,1,-1.0,0,0.0,0.0
occupation,organization,True,fashion designer,hospital,0,0,-1.0,0,0.0,0.0
occupation,organization,True,fashion designer,public library,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,fashion designer,publisher,1,0,-1.0,0,0.0,0.0
occupation,organization,True,fashion designer,tea company,1,2,1.0,1,1.0,0.0
occupation,organization,True,fashion designer,travel agency,-1,0,-1.0,1,1.0,0.0
occupation,organization,True,fashion designer,university,1,0,-1.0,0,0.0,0.0
occupation,organization,True,journalist,airline,1,2,1.0,1,1.0,0.0
occupation,organization,True,journalist,animation studio,1,3,1.0,1,1.0,0.0
occupation,organization,True,journalist,bank,1,1,1.0,1,1.0,0.0
occupation,organization,True,journalist,coal power plant,1,2,1.0,1,1.0,0.0
occupation,organization,True,journalist,conglomerate,1,2,1.0,1,1.0,0.0
occupation,organization,True,journalist,cooperative,-1,0,1.0,0,0.0,0.0
occupation,organization,True,journalist,cryptocurrency exchange,1,3,1.0,1,1.0,0.0
occupation,organization,True,journalist,fast food restaurant,1,0,-1.0,0,0.0,0.0
occupation,organization,True,journalist,football club,1,2,1.0,1,1.0,0.0
occupation,organization,True,journalist,hospital,1,0,1.0,1,1.0,0.0
occupation,organization,True,journalist,public library,1,0,1.0,1,1.0,0.0
occupation,organization,True,journalist,publisher,1,1,1.0,1,1.0,0.0
occupation,organization,True,journalist,tea company,1,2,1.0,1,1.0,0.0
occupation,organization,True,journalist,travel agency,1,0,-1.0,0,0.0,0.0
occupation,organization,True,journalist,university,1,1,1.0,1,1.0,0.0
occupation,organization,True,lawyer,airline,1,2,1.0,1,1.0,0.0
occupation,organization,True,lawyer,animation studio,1,4,1.0,1,1.0,0.0
