class1,class2,domain1,domain2,GT,GT_ratio_order,coqex,wikidata,gpt3_few_shot_cardinality,ttest_by_subclass_coqex,ttest_by_subclass_wikidata,ttest_by_subclass_gpt3_few_shot_cardinality,majority_by_subclass_coqex,majority_by_subclass_wikidata,majority_by_subclass_gpt3_few_shot_cardinality,coqex_precision,wikidata_precision,gpt3_few_shot_cardinality_precision,ttest_by_subclass_coqex_precision,ttest_by_subclass_wikidata_precision,ttest_by_subclass_gpt3_few_shot_cardinality_precision,majority_by_subclass_coqex_precision,majority_by_subclass_wikidata_precision,majority_by_subclass_gpt3_few_shot_cardinality_precision
volcano,spacecraft,geographical_entity,man-made_object,1,0,1,1,-1,-0.9784641497253668,0.9900204231035163,-0.9542622370453533,0.5263157894736842,0.8947368421052632,0.5789473684210527,1,1,0,0,1,0,1,1,1
volcano,helicopter,geographical_entity,man-made_object,-1,0,-1,1,-1,-0.9995441536674954,0.9904223143682664,-0.9999999999995834,-0.8947368421052632,0.9473684210526315,-1.0,1,0,1,1,0,1,1,0,1
volcano,wind turbine,geographical_entity,man-made_object,-1,1,-1,1,-1,0,0.9889822460828016,-0.9676937122011776,-0.7894736842105263,0.8947368421052632,-1.0,1,0,1,,0,1,1,0,1
volcano,formula one circuit,geographical_entity,man-made_object,1,2,1,1,1,0.9926882410517317,0,0.9596413603327848,0.6842105263157895,-0.5789473684210527,0.8421052631578947,1,1,1,1,,1,1,0,1
volcano,merchant ship,geographical_entity,man-made_object,-1,0,-1,1,-1,-0.9619222297287917,0.9903018713066769,-0.9999949982530267,-0.6842105263157895,0.8947368421052632,-0.8947368421052632,1,0,1,1,0,1,1,0,1
volcano,percussion instrument,geographical_entity,man-made_object,1,1,1,-1,0,-0.9633823922274464,0.9911788146894481,-0.9822625306476681,-0.631578947368421,0.9473684210526315,-0.8947368421052632,1,0,,0,1,0,0,1,0
volcano,smartphone,geographical_entity,man-made_object,-1,5,1,1,-1,0,0.991074518862803,-0.9995640340201896,-0.5789473684210527,0.9473684210526315,-1.0,0,0,1,,0,1,1,0,1
volcano,skyscraper,geographical_entity,man-made_object,1,0,1,-1,-1,-0.9625215504599759,0,-0.9759815738689158,-0.631578947368421,-0.736842105263158,-0.5263157894736843,1,0,0,0,,0,0,0,0
volcano,bicycle,geographical_entity,man-made_object,-1,4,-1,1,-1,0,0.9912304279477733,-0.9803934053484368,0.5263157894736842,0.9473684210526315,-1.0,1,0,1,,0,1,0,0,1
volcano,industrial robot,geographical_entity,man-made_object,-1,2,-1,1,-1,-0.9998126584750295,0.9912817666107417,-0.9954032411340191,-0.9473684210526316,0.9473684210526315,-0.9473684210526316,1,0,1,1,0,1,1,0,1
lake,desert,geographical_entity,geographical_entity,1,5,1,1,1,0,0,0.9855409237848477,0.5789473684210527,0.9473684210526315,1.0,1,1,1,,,1,1,1,1
lake,castle,geographical_entity,geographical_entity,1,1,1,1,1,0,0,0.98111512849685,-0.631578947368421,0.7368421052631579,0.8947368421052632,1,1,1,,,1,0,1,1
lake,dam,geographical_entity,geographical_entity,1,3,-1,1,1,0,0,0.9795548479050926,-0.736842105263158,-0.5789473684210527,0.7894736842105263,0,1,1,,,1,0,0,1
lake,airport,geographical_entity,geographical_entity,1,2,1,1,1,0,0,0.9836351116401331,-0.5789473684210527,0.7368421052631579,1.0,1,1,1,,,1,0,1,1
lake,city,geographical_entity,geographical_entity,1,2,-1,1,1,0,0,0.9723551932246334,-0.5789473684210527,0.6842105263157895,0.7894736842105263,0,1,1,,,1,0,1,1
lake,highway,geographical_entity,geographical_entity,1,4,1,1,-1,0,0,0,0.5263157894736842,1.0,-0.631578947368421,1,1,0,,,,1,1,0
lake,world heritage site,geographical_entity,geographical_entity,1,4,-1,1,1,0,0,0.9854083204324351,-0.5789473684210527,1.0,1.0,0,1,1,,,1,0,1,1
lake,nuclear power plant,geographical_entity,geographical_entity,1,4,1,1,1,0,0,0.9854904276678215,-0.5789473684210527,1.0,1.0,1,1,1,,,1,0,1,1
lake,national park,geographical_entity,geographical_entity,1,3,-1,1,1,0,0,0.9853628118070391,-0.5789473684210527,0.9473684210526315,1.0,0,1,1,,,1,0,1,1
lake,ancient civilization,geographical_entity,geographical_entity,1,5,1,1,1,0,0,0.9831003522505396,0.5789473684210527,1.0,0.9473684210526315,1,1,1,,,1,1,1,1
lake,zoo,geographical_entity,geographical_entity,1,3,-1,1,1,0,0,0.9848996165793918,-0.631578947368421,0.9473684210526315,1.0,0,1,1,,,1,0,1,1
lake,university,geographical_entity,organization,1,2,-1,1,1,0,0,0.9828984653337662,-0.736842105263158,0.631578947368421,1.0,0,1,1,,,1,0,1,1
lake,hospital,geographical_entity,organization,1,2,1,1,-1,0,0,0.9771917872451342,-0.7894736842105263,0.5789473684210527,0.6842105263157895,1,1,0,,,1,0,1,1
lake,publisher,geographical_entity,organization,1,2,-1,1,1,0,0,0.9837593285081362,-0.6842105263157895,0.6842105263157895,0.8947368421052632,0,1,1,,,1,0,1,1
lake,football club,geographical_entity,organization,1,3,1,1,1,0,0,0.9835079613481447,-0.5263157894736843,-0.5263157894736843,0.8947368421052632,1,1,1,,,1,0,0,1
lake,bank,geographical_entity,organization,1,2,-1,1,1,0,0,0.9825478347210563,-0.7894736842105263,0.8947368421052632,0.9473684210526315,0,1,1,,,1,0,1,1
lake,animation studio,geographical_entity,organization,1,4,1,1,1,0,0,0.9853598311811373,-0.736842105263158,1.0,1.0,1,1,1,,,1,0,1,1
lake,airline,geographical_entity,organization,1,3,1,1,1,0,0,0.9849069241212183,0.5263157894736842,0.7894736842105263,1.0,1,1,1,,,1,1,1,1
lake,coal power plant,geographical_entity,organization,1,3,-1,1,1,0,0,0.9847211272319168,-0.7894736842105263,0.8947368421052632,1.0,0,1,1,,,1,0,1,1
lake,tea company,geographical_entity,organization,1,4,-1,1,1,0,0,0.9850069175957454,-0.5263157894736843,1.0,0.9473684210526315,0,1,1,,,1,0,1,1
lake,conglomerate,geographical_entity,organization,1,3,1,1,1,0,0,0.9821910482624864,0.5789473684210527,0.9473684210526315,0.9473684210526315,1,1,1,,,1,1,1,1
lake,public library,geographical_entity,organization,1,1,1,1,1,0,0,0.9508049459477252,-0.631578947368421,0.6842105263157895,0.5789473684210527,1,1,1,,,1,0,1,1
lake,fast food restaurant,geographical_entity,organization,1,1,-1,,-1,-0.9794062709799181,0,0,-0.736842105263158,1.0,-0.5789473684210527,0,,0,0,,,0,1,0
lake,cryptocurrency exchange,geographical_entity,organization,1,4,-1,1,1,0,0,0.9855148098240883,0.5263157894736842,1.0,1.0,0,1,1,,,1,1,1,1
lake,cooperative,geographical_entity,organization,1,0,-1,1,1,0,0,0.9594001906183692,-0.8421052631578947,1.0,0.5789473684210527,0,1,1,,,1,0,1,1
lake,travel agency,geographical_entity,organization,1,2,-1,1,1,0,0,0.975196214485271,-0.736842105263158,1.0,0.7894736842105263,0,1,1,,,1,0,1,1
lake,film,geographical_entity,creative_work,1,1,1,-1,1,0,0,0.9746841205681076,-0.5789473684210527,-0.7894736842105263,0.5789473684210527,1,0,1,,,1,0,0,1
lake,book,geographical_entity,creative_work,-1,0,1,-1,-1,0,0,-0.9901683165329113,-0.631578947368421,-0.5263157894736843,-0.9473684210526316,0,1,1,,,1,1,1,1
lake,board game,geographical_entity,creative_work,1,2,1,1,1,0,0,0.9819187962539222,0.5789473684210527,1.0,0.8947368421052632,1,1,1,,,1,1,1,1
lake,video game,geographical_entity,creative_work,1,1,1,1,1,0,0,-0.9954846136024893,0.5263157894736842,0.6842105263157895,-0.5263157894736843,1,1,1,,,0,1,1,0
lake,painting,geographical_entity,creative_work,1,2,1,-1,-1,0,0,0,-0.631578947368421,0.7894736842105263,-0.8947368421052632,1,0,0,,,,0,1,0
lake,mobile app,geographical_entity,creative_work,1,0,1,1,-1,0,0,-0.9954345966180022,0.5789473684210527,1.0,0.5789473684210527,1,1,0,,,0,1,1,1
lake,song,geographical_entity,creative_work,-1,0,1,1,-1,0,0,0,0.5789473684210527,0.9473684210526315,0.6842105263157895,0,0,1,,,,0,0,0
lake,play,geographical_entity,creative_work,1,3,1,1,1,0,0,0.9782712205784158,-0.5789473684210527,1.0,0.7894736842105263,1,1,1,,,1,0,1,1
lake,patent,geographical_entity,creative_work,1,0,-1,1,-1,-0.9920750145613331,0,-0.9955703228264478,-0.9473684210526316,1.0,-0.5789473684210527,0,1,0,0,,0,0,1,0
lake,scientific paper,geographical_entity,creative_work,-1,0,1,-1,-1,0,0,-0.9989906867408209,-0.5789473684210527,1.0,-0.5263157894736843,0,1,1,,,1,1,0,1
lake,national dance,geographical_entity,creative_work,1,4,1,1,1,0,0,0.9850530112208039,0.631578947368421,1.0,0.9473684210526315,1,1,1,,,1,1,1,1
lake,religious text,geographical_entity,creative_work,1,5,1,1,1,0,0,0.9781922132655387,0.5263157894736842,1.0,0.8947368421052632,1,1,1,,,1,1,1,1
lake,animation feature film,geographical_entity,creative_work,1,3,1,1,1,0,0,0.9842702473303333,0.5789473684210527,0.8421052631578947,0.9473684210526315,1,1,1,,,1,1,1,1
lake,technological invention,geographical_entity,creative_work,1,4,1,1,1,0,0,0.9835240687934228,0.5789473684210527,1.0,0.9473684210526315,1,1,1,,,1,1,1,1
lake,website,geographical_entity,creative_work,-1,1,-1,1,-1,0,0,0,0.5263157894736842,0.7368421052631579,-0.8421052631578947,1,0,1,,,,0,0,1
lake,satellite,geographical_entity,man-made_object,1,3,-1,1,1,0,0,0.9853272971823128,-0.7894736842105263,1.0,1.0,0,1,1,,,1,0,1,1
lake,space station,geographical_entity,man-made_object,1,7,1,1,1,0,0,0.9855393629390264,0.5263157894736842,1.0,1.0,1,1,1,,,1,1,1,1
lake,submarine,geographical_entity,man-made_object,1,4,1,1,1,0,0,0.9854287474610122,-0.5263157894736843,1.0,1.0,1,1,1,,,1,0,1,1
lake,oil tanker,geographical_entity,man-made_object,1,3,-1,1,1,0,0,0.9811700876082025,-0.7894736842105263,1.0,0.9473684210526315,0,1,1,,,1,0,1,1
lake,observatory,geographical_entity,man-made_object,1,4,1,1,1,0,0,0.9852854294845445,-0.5789473684210527,1.0,1.0,1,1,1,,,1,0,1,1
lake,spacecraft,geographical_entity,man-made_object,1,3,1,1,1,0,0,0.9837244140220361,0.5263157894736842,1.0,1.0,1,1,1,,,1,1,1,1
lake,helicopter,geographical_entity,man-made_object,1,2,-1,1,-1,0,0,0.979484641148993,-0.6842105263157895,1.0,0.8947368421052632,0,1,0,,,1,0,1,1
lake,wind turbine,geographical_entity,man-made_object,1,1,-1,1,-1,0,0,0,-0.736842105263158,1.0,-0.631578947368421,0,1,0,,,,0,1,0
lake,formula one circuit,geographical_entity,man-made_object,1,5,1,1,1,0,0,0.9854844029729961,-0.5263157894736843,0.9473684210526315,1.0,1,1,1,,,1,0,1,1
lake,merchant ship,geographical_entity,man-made_object,1,2,-1,1,-1,0,0,0.9787732364793218,-0.6842105263157895,1.0,0.8421052631578947,0,1,0,,,1,0,1,1
lake,percussion instrument,geographical_entity,man-made_object,1,4,1,1,1,0,0,0.983268246878932,-0.5789473684210527,1.0,0.7894736842105263,1,1,1,,,1,0,1,1
lake,smartphone,geographical_entity,man-made_object,-1,2,1,1,-1,0,0,-0.9995639268544597,-0.631578947368421,1.0,-1.0,0,0,1,,,1,1,0,1
lake,skyscraper,geographical_entity,man-made_object,1,3,1,1,1,0,0,0.9784687991390177,-0.631578947368421,0.7894736842105263,0.8421052631578947,1,1,1,,,1,0,1,1
lake,bicycle,geographical_entity,man-made_object,-1,1,-1,1,-1,0,0,-0.9803863383035689,-0.736842105263158,1.0,-1.0,1,0,1,,,1,1,0,1
lake,industrial robot,geographical_entity,man-made_object,1,0,-1,1,-1,-0.999762405689485,0,-0.9939196369887483,-0.8947368421052632,1.0,-0.7894736842105263,0,1,0,0,,0,0,1,0
desert,castle,geographical_entity,geographical_entity,-1,3,-1,-1,-1,-0.9508575270438858,-0.9784973474678064,-0.9999999988355476,-0.736842105263158,-0.5789473684210527,-1.0,1,1,1,1,1,1,1,1,1
desert,dam,geographical_entity,geographical_entity,-1,1,-1,-1,-1,-0.9956903484668878,0,-0.9999955526747809,-0.9473684210526316,-1.0,-1.0,1,1,1,1,,1,1,1,1
desert,airport,geographical_entity,geographical_entity,-1,2,1,-1,-1,0,0,0,-0.8421052631578947,-1.0,-0.9473684210526316,0,1,1,,,,1,1,1
desert,city,geographical_entity,geographical_entity,-1,2,-1,-1,-1,0,-0.9995750628926791,-0.9653123289368061,-1.0,-1.0,-0.9473684210526316,1,1,1,,1,1,1,1,1
desert,highway,geographical_entity,geographical_entity,-1,1,-1,1,-1,0,0,-0.999022095988349,0.6842105263157895,-0.6842105263157895,-1.0,1,0,1,,,1,0,1,1
desert,world heritage site,geographical_entity,geographical_entity,-1,1,-1,1,-1,0,0.9923176044271731,-0.9996766763699382,-0.9473684210526316,0.5789473684210527,-0.9473684210526316,1,0,1,,0,1,1,0,1
desert,nuclear power plant,geographical_entity,geographical_entity,-1,0,-1,1,-1,-0.9996387860846965,0,-0.9660332381377035,-1.0,-0.7894736842105263,-0.8421052631578947,1,0,1,1,,1,1,1,1
desert,national park,geographical_entity,geographical_entity,-1,1,-1,1,-1,-0.9962079588132753,0,-0.9998830418211627,-0.9473684210526316,-0.8421052631578947,-1.0,1,0,1,1,,1,1,1,1
desert,ancient civilization,geographical_entity,geographical_entity,1,0,-1,1,-1,0,0.9923176044271731,-0.9537771749467536,0.5263157894736842,0.5789473684210527,-1.0,0,1,0,,1,0,1,1,0
desert,zoo,geographical_entity,geographical_entity,-1,2,-1,1,-1,-0.9676729821742538,-0.9949493653894765,-0.9668033586344565,-0.8947368421052632,-0.8947368421052632,-1.0,1,0,1,1,1,1,1,1,1
desert,university,geographical_entity,organization,-1,2,-1,-1,-1,-0.9513285303015449,-0.9980408879377667,-0.9913521476036241,-1.0,-0.9473684210526316,-1.0,1,1,1,1,1,1,1,1,1
desert,hospital,geographical_entity,organization,-1,3,1,-1,-1,-0.9687032319761422,-0.9998065048955725,-0.9999997587037286,-0.9473684210526316,-1.0,-1.0,0,1,1,1,1,1,1,1,1
desert,publisher,geographical_entity,organization,-1,2,-1,-1,-1,0,-0.9979239344125135,-0.9980391392762187,-0.7894736842105263,-1.0,-0.9473684210526316,1,1,1,,1,1,1,1,1
desert,football club,geographical_entity,organization,-1,1,-1,-1,-1,0,-0.9995387200096392,-0.993445980509557,-0.8947368421052632,-1.0,-1.0,1,1,1,,1,1,1,1,1
desert,bank,geographical_entity,organization,-1,2,-1,-1,-1,-0.9758534930887413,-0.9992103523584223,-0.9988934620186223,-0.9473684210526316,-0.9473684210526316,-0.9473684210526316,1,1,1,1,1,1,1,1,1
desert,animation studio,geographical_entity,organization,-1,0,-1,1,-1,0,0,-0.9970911657699317,-0.8947368421052632,-0.5789473684210527,-0.9473684210526316,1,0,1,,,1,1,1,1
desert,airline,geographical_entity,organization,-1,1,-1,-1,-1,-0.9765563932497592,-0.9993308523178361,-0.9971845835860534,-0.6842105263157895,-1.0,-1.0,1,1,1,1,1,1,1,1,1
desert,coal power plant,geographical_entity,organization,-1,1,-1,1,-1,-0.9786947294429362,-0.9869051027740093,-0.9818494262140857,-0.9473684210526316,-0.8421052631578947,-0.9473684210526316,1,0,1,1,1,1,1,1,1
desert,tea company,geographical_entity,organization,-1,0,-1,1,-1,-0.9735247304354653,0.9936626105705927,-0.9999999676146322,0.5789473684210527,0.631578947368421,-1.0,1,0,1,1,0,1,0,0,1
desert,conglomerate,geographical_entity,organization,-1,1,-1,1,-1,0,0,-0.9924408529972438,0.8421052631578947,-0.5789473684210527,-0.8947368421052632,1,0,1,,,1,0,1,1
desert,public library,geographical_entity,organization,-1,3,1,-1,-1,-0.9878171648055352,-0.9839478526193389,-0.980642559380195,-0.736842105263158,-0.9473684210526316,-1.0,0,1,1,1,1,1,1,1,1
desert,fast food restaurant,geographical_entity,organization,-1,3,-1,,-1,-0.9969325775859572,0.9535916566148929,-0.9876419703792295,-0.6842105263157895,0.5789473684210527,-0.9473684210526316,1,,1,1,0,1,1,0,1
desert,cryptocurrency exchange,geographical_entity,organization,-1,0,-1,1,-1,0,0.9892492307675467,-0.99611697064787,-0.5789473684210527,0.5789473684210527,-0.9473684210526316,1,0,1,,0,1,1,0,1
desert,cooperative,geographical_entity,organization,-1,4,-1,1,-1,-0.9743082380316065,0,-0.9997429010427793,-1.0,-0.5263157894736843,-1.0,1,0,1,1,,1,1,1,1
desert,travel agency,geographical_entity,organization,-1,3,-1,1,-1,-0.9892056462270906,0.9571297211452945,-0.9926759765248556,-0.8421052631578947,0.5263157894736842,-0.9473684210526316,1,0,1,1,0,1,1,0,1
desert,film,geographical_entity,creative_work,-1,3,0,-1,-1,0,-0.9972433523508997,-0.9999985023796765,-0.7894736842105263,-1.0,-1.0,,1,1,,1,1,1,1,1
desert,book,geographical_entity,creative_work,-1,6,-1,-1,-1,0,-0.9692311548131265,-0.990172106016535,-0.7894736842105263,-1.0,-0.9473684210526316,1,1,1,,1,1,1,1,1
desert,board game,geographical_entity,creative_work,-1,2,-1,-1,-1,0,0,-0.999971822562586,-0.7894736842105263,0.5263157894736842,-0.9473684210526316,1,1,1,,,1,1,0,1
desert,video game,geographical_entity,creative_work,-1,3,-1,-1,-1,0,-0.9779417526978079,-0.9954910398209644,-0.5263157894736843,-0.9473684210526316,-0.8421052631578947,1,1,1,,1,1,1,1,1
desert,painting,geographical_entity,creative_work,-1,3,-1,-1,-1,-0.9704204916374758,0,0,-0.736842105263158,-0.8947368421052632,-1.0,1,1,1,1,,,1,1,1
desert,mobile app,geographical_entity,creative_work,-1,4,1,1,-1,0,0,-0.9962702424593687,0.8947368421052632,-0.736842105263158,-1.0,0,0,1,,,1,0,1,1
desert,song,geographical_entity,creative_work,-1,6,-1,-1,-1,0,-0.9743296334358472,0,0.5789473684210527,-0.7894736842105263,-1.0,1,1,1,,1,,0,1,1
desert,play,geographical_entity,creative_work,-1,2,-1,-1,-1,0,-0.9901822330290693,-0.9999410535163998,-0.736842105263158,-0.8421052631578947,-1.0,1,1,1,,1,1,1,1,1
desert,patent,geographical_entity,creative_work,-1,4,-1,1,-1,-0.9969390260095019,0,-0.996505741025437,-1.0,0.631578947368421,-0.8421052631578947,1,0,1,1,,1,1,0,1
desert,scientific paper,geographical_entity,creative_work,-1,6,-1,-1,-1,0,0.9939631685562962,-0.9991683016672507,-0.5789473684210527,0.6842105263157895,-0.7894736842105263,1,1,1,,0,1,1,0,1
desert,national dance,geographical_entity,creative_work,-1,0,-1,1,-1,0.9800250102599105,0.9939631685562962,-0.9999999893570759,0.8421052631578947,0.6842105263157895,-1.0,1,0,1,0,0,1,0,0,1
desert,religious text,geographical_entity,creative_work,1,0,-1,-1,-1,0,0,0,0.7894736842105263,0.5263157894736842,-1.0,0,0,0,,,,1,1,0
desert,animation feature film,geographical_entity,creative_work,-1,1,-1,-1,-1,-0.9878220291945895,-0.9605006210675653,-0.9931337246860494,-0.7894736842105263,-0.8947368421052632,-0.8421052631578947,1,1,1,1,1,1,1,1,1
desert,technological invention,geographical_entity,creative_work,-1,0,0,1,-1,0,0.9824864516393806,-0.9858755365120382,0.5789473684210527,0.5789473684210527,-0.7894736842105263,,0,1,,0,1,0,0,1
desert,website,geographical_entity,creative_work,-1,7,-1,-1,-1,0,-0.9989078653655981,0,0.7368421052631579,-1.0,-1.0,1,1,1,,1,,0,1,1
desert,satellite,geographical_entity,man-made_object,-1,1,-1,-1,-1,-0.9999979227673932,-0.9588394038080514,-0.998477076756805,-1.0,-0.8421052631578947,-1.0,1,1,1,1,1,1,1,1,1
desert,space station,geographical_entity,man-made_object,1,1,-1,1,1,-0.9846513556053339,0.9922361150790998,0,-0.8421052631578947,0.6842105263157895,-0.6842105263157895,0,1,1,0,1,,0,1,0
desert,submarine,geographical_entity,man-made_object,-1,0,-1,1,-1,0,0,-0.9888025787743532,-1.0,-0.736842105263158,-0.8421052631578947,1,0,1,,,1,1,1,1
desert,oil tanker,geographical_entity,man-made_object,-1,1,-1,1,-1,-0.9998911173398767,0.9919287286968212,-0.9999999697916523,-0.736842105263158,0.6842105263157895,-0.8421052631578947,1,0,1,1,0,1,1,0,1
desert,observatory,geographical_entity,man-made_object,-1,0,-1,1,-1,-0.9993628119259811,0,-0.9997872884114712,-0.9473684210526316,-0.6842105263157895,-1.0,1,0,1,1,,1,1,1,1
desert,spacecraft,geographical_entity,man-made_object,-1,1,-1,1,-1,-0.9824269316263853,0.9814864990326444,-0.9979801508854285,-0.9473684210526316,0.5263157894736842,-0.7894736842105263,1,0,1,1,0,1,1,0,1
desert,helicopter,geographical_entity,man-made_object,-1,2,-1,1,-1,-0.9995954873239543,0.9867953627919335,-0.9999999999999751,-0.9473684210526316,0.5789473684210527,-1.0,1,0,1,1,0,1,1,0,1
desert,wind turbine,geographical_entity,man-made_object,-1,3,-1,1,-1,0,0,-0.9688982032467278,-0.9473684210526316,0.631578947368421,-1.0,1,0,1,,,1,1,0,1
desert,formula one circuit,geographical_entity,man-made_object,1,0,-1,1,1,-0.9857583199583373,-0.9617465169432294,-0.9999999999475717,-0.6842105263157895,-0.8421052631578947,-1.0,0,1,1,0,0,0,0,0,0
desert,merchant ship,geographical_entity,man-made_object,-1,2,-1,1,-1,-0.9651426950971038,0.9847357925031128,-0.9999988560055058,-0.736842105263158,0.5789473684210527,-0.8947368421052632,1,0,1,1,0,1,1,0,1
desert,percussion instrument,geographical_entity,man-made_object,-1,0,-1,-1,-1,-0.9980712568419428,0.9933483226135503,-0.9990559862687404,-0.736842105263158,0.6842105263157895,-1.0,1,1,1,1,0,1,1,0,1
desert,smartphone,geographical_entity,man-made_object,-1,7,1,1,-1,0,0.992663530500945,-0.9995640350176497,-0.5789473684210527,0.6842105263157895,-1.0,0,0,1,,0,1,1,0,1
desert,skyscraper,geographical_entity,man-made_object,-1,1,-1,-1,-1,-0.9948253362855465,-0.9754767409949116,-0.9865361483596716,-0.8947368421052632,-1.0,-0.8421052631578947,1,1,1,1,1,1,1,1,1
desert,bicycle,geographical_entity,man-made_object,-1,7,-1,1,-1,0,0.9936626105705927,-0.9803934711221207,-0.5263157894736843,0.6842105263157895,-1.0,1,0,1,,0,1,1,0,1
desert,industrial robot,geographical_entity,man-made_object,-1,4,-1,1,-1,-0.9998127668264888,0.9939631685562962,-0.9954150449697092,-0.9473684210526316,0.6842105263157895,-1.0,1,0,1,1,0,1,1,0,1
castle,dam,geographical_entity,geographical_entity,1,1,-1,-1,-1,-0.9904111099928006,0,0,-0.736842105263158,-0.7894736842105263,-0.736842105263158,0,0,0,0,,,0,0,0
castle,airport,geographical_entity,geographical_entity,1,1,1,-1,-1,0,0,0.9574168490105024,-0.631578947368421,-0.7894736842105263,0.8947368421052632,1,0,0,,,1,0,0,1
castle,city,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0.9597861624021484,0,-0.631578947368421,-0.6842105263157895,0.631578947368421,0,1,0,,1,,0,0,1
castle,highway,geographical_entity,geographical_entity,1,2,1,1,-1,0,0.9770742320542576,-0.9978238269532096,0.6842105263157895,0.631578947368421,-0.9473684210526316,1,1,0,,1,0,1,1,0
castle,world heritage site,geographical_entity,geographical_entity,1,2,-1,1,-1,0,0.9792538819943117,0.999999998194079,0.5263157894736842,0.7894736842105263,1.0,0,1,0,,1,1,1,1,1
castle,nuclear power plant,geographical_entity,geographical_entity,1,3,1,1,1,0,0.977277787768965,0.9999999986662647,-0.631578947368421,0.5263157894736842,1.0,1,1,1,,1,1,0,1,1
castle,national park,geographical_entity,geographical_entity,1,2,-1,1,1,0,0.9713259796319704,0.99999999791207,-0.631578947368421,-0.5789473684210527,1.0,0,1,1,,1,1,0,0,1
castle,ancient civilization,geographical_entity,geographical_entity,1,3,1,1,-1,0,0.9792538819943117,0,0.7368421052631579,0.8421052631578947,0.8947368421052632,1,1,0,,1,,1,1,1
castle,zoo,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0.9697039304987148,0.9999999693435133,-0.631578947368421,-0.631578947368421,0.9473684210526315,0,1,0,,1,1,0,0,1
castle,university,geographical_entity,organization,1,1,-1,1,-1,0,0,0,-0.6842105263157895,-0.736842105263158,0.6842105263157895,0,1,0,,,,0,0,1
castle,hospital,geographical_entity,organization,1,0,1,-1,-1,0,0,-0.9964513657027575,-0.7894736842105263,-0.7894736842105263,-0.9473684210526316,1,0,0,,,0,0,0,0
castle,publisher,geographical_entity,organization,1,1,-1,1,-1,0,0,0.9994218019474512,-0.6842105263157895,-0.736842105263158,0.6842105263157895,0,1,0,,,1,0,0,1
castle,football club,geographical_entity,organization,1,2,1,-1,-1,0,0,0.9919917525106029,-0.5263157894736843,-0.8421052631578947,0.7368421052631579,1,0,0,,,1,0,0,1
castle,bank,geographical_entity,organization,1,1,-1,1,-1,0,0.9709412213850749,0,-0.736842105263158,-0.631578947368421,0.5263157894736842,0,1,0,,1,,0,0,1
castle,animation studio,geographical_entity,organization,1,3,1,1,1,0,0.977027483619562,0.9999999982118357,-0.5789473684210527,0.5789473684210527,1.0,1,1,1,,1,1,0,1,1
castle,airline,geographical_entity,organization,1,2,1,1,-1,0.9502796849673011,0.9568796436615135,0.9999999951649137,0.5789473684210527,-0.6842105263157895,0.9473684210526315,1,1,0,1,1,1,1,0,1
castle,coal power plant,geographical_entity,organization,1,2,-1,1,-1,0,0.9672731681765914,0.9999998005317017,-0.736842105263158,-0.5789473684210527,0.8947368421052632,0,1,0,,1,1,0,0,1
castle,tea company,geographical_entity,organization,1,3,-1,1,1,0,0.9792786290443722,0.999999991711186,0.631578947368421,0.8421052631578947,0.9473684210526315,0,1,1,,1,1,1,1,1
castle,conglomerate,geographical_entity,organization,1,2,1,1,-1,0.9510737470797928,0.9786257462640248,0,0.7894736842105263,0.5789473684210527,0.631578947368421,1,1,0,1,1,,1,1,1
castle,public library,geographical_entity,organization,1,0,1,-1,-1,0,0,0,-0.6842105263157895,-0.6842105263157895,-0.9473684210526316,1,0,0,,,,0,0,0
castle,fast food restaurant,geographical_entity,organization,1,0,-1,,-1,-0.9960784466764058,0.9790421575909356,-0.9676698225522835,-0.8421052631578947,0.7368421052631579,-0.8947368421052632,0,,0,0,1,0,0,1,0
castle,cryptocurrency exchange,geographical_entity,organization,1,3,-1,1,-1,0,0.9792105064192944,0.9999999987142443,0.5263157894736842,0.7368421052631579,1.0,0,1,0,,1,1,1,1,1
castle,cooperative,geographical_entity,organization,-1,0,-1,1,-1,-0.9635470428768316,0.9784396697626024,-0.9971488397553269,-0.8421052631578947,0.6842105263157895,-1.0,1,0,1,1,0,1,1,0,1
castle,travel agency,geographical_entity,organization,1,0,-1,1,-1,-0.970580946534817,0.9790298398379179,0,-0.6842105263157895,0.7368421052631579,-0.6842105263157895,0,1,0,0,1,,0,1,0
castle,film,geographical_entity,creative_work,1,0,1,-1,-1,0,-0.9952295077904372,-0.9985573970581246,-0.5263157894736843,-1.0,-0.8947368421052632,1,0,0,,0,0,0,0,0
castle,book,geographical_entity,creative_work,-1,2,1,-1,-1,0,0,-0.9901718958735888,-0.5263157894736843,-0.8421052631578947,-0.9473684210526316,0,1,1,,,1,1,1,1
castle,board game,geographical_entity,creative_work,1,0,1,1,-1,0.950468810563324,0.9790172057079414,0,0.631578947368421,0.7368421052631579,-0.5789473684210527,1,1,0,1,1,,1,1,0
castle,video game,geographical_entity,creative_work,1,0,1,-1,-1,0,0,-0.9954906836529716,0.631578947368421,-0.736842105263158,-0.631578947368421,1,0,0,,,0,1,0,0
castle,painting,geographical_entity,creative_work,1,0,1,-1,-1,0,0,0,-0.5789473684210527,-0.736842105263158,-0.9473684210526316,1,0,0,,,,0,0,0
