domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,weight,prediction,accuracy,precision,abstention
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,fashion designer,1,0,0.12280701754385966,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,journalist,1,0,0.08771929824561402,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,lawyer,-1,0,-0.9803991156323413,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,nurse,-1,1,-0.9999955495034213,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,police officer,-1,1,-0.6666666666666666,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,researcher,-1,1,-0.9562445173124337,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,physicist,school teacher,-1,2,-1.0,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,police officer,NBA player,1,3,0.6491228070175439,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,police officer,airline pilot,1,1,0.6491228070175439,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,police officer,dentist,1,0,-0.14035087719298245,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,police officer,nurse,-1,0,-0.5614035087719298,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,NBA player,1,3,-0.5614035087719298,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,actor,1,0,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,airline pilot,1,1,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,architect,1,0,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,astronaut,1,4,-0.24165891695792988,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,dentist,1,0,-0.9822693878923502,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,fashion designer,1,1,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,journalist,1,1,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,lawyer,1,0,-0.9630278102909061,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,nurse,-1,0,-0.9999957875473245,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,physicist,1,0,-0.5964912280701754,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,police officer,-1,0,-0.6666666666666666,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,researcher,-1,0,-0.921617243269662,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,politician,school teacher,-1,1,-1.0,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,NBA player,1,3,0.44800632595812884,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,airline pilot,1,1,0.4478405540814389,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,architect,1,0,0.4297987352443995,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,dentist,1,0,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,fashion designer,1,1,0.43037400755682526,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,lawyer,1,0,-0.2631578947368421,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,nurse,-1,0,-0.9974350272272495,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,police officer,-1,0,-0.2807017543859649,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,researcher,school teacher,-1,0,-0.9648903083502781,-1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,school teacher,NBA player,1,4,1.0,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,school teacher,airline pilot,1,2,1.0,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,school teacher,architect,1,1,1.0,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,school teacher,dentist,1,1,0.21033298245485746,1.0,1,1.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,school teacher,nurse,1,0,-0.1929824561403509,-1.0,0,0.0,0.0
occupation,occupation,False,gpt3_few_shot_cardinality,school teacher,police officer,1,0,0.543859649122807,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,NBA player,airline pilot,-1,1,-0.6315789473684211,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,NBA player,dentist,-1,2,0.07017543859649122,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,NBA player,nurse,-1,3,-0.6140350877192983,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,NBA player,1,2,0.9996243218219591,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,airline pilot,1,1,0.9996086134000174,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,architect,1,0,0.9992557530712464,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,astronaut,1,3,0.9996848727226628,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,dentist,1,0,0.9996753275578382,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,fashion designer,1,1,0.9996674710403162,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,journalist,1,0,0.9917856551666125,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,lawyer,1,0,0.9957335377792745,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,nurse,-1,0,0.9996632457868578,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,actor,physicist,1,0,0.9994180091270571,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,actor,police officer,-1,0,0.9996497035254522,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,actor,researcher,-1,0,0.33301820605599614,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,actor,school teacher,-1,1,0.9996753133182922,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,airline pilot,dentist,-1,0,0.9380190641671083,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,airline pilot,nurse,-1,1,0.6315789473684211,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,architect,NBA player,1,2,0.9725482263875812,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,architect,airline pilot,1,0,0.973928228874955,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,architect,dentist,1,0,0.9980313906895867,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,architect,nurse,-1,1,0.9973728729769896,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,architect,police officer,-1,0,0.9438363321230133,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,astronaut,NBA player,-1,0,-0.5263157894736842,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,airline pilot,-1,2,-0.9952107385987349,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,architect,-1,3,-0.9984262271539933,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,dentist,-1,3,-0.5614035087719298,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,fashion designer,-1,2,-0.6315789473684211,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,lawyer,-1,3,-0.9895120897962189,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,nurse,-1,4,-0.6315789473684211,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,police officer,-1,4,-0.9764755382046154,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,researcher,-1,4,-0.6666666666666666,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,astronaut,school teacher,-1,5,-0.5964912280701754,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,fashion designer,NBA player,1,1,-0.05263157894736844,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,fashion designer,airline pilot,-1,0,-0.8610341453895042,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,fashion designer,architect,-1,1,-0.9800919867787973,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,fashion designer,dentist,-1,1,0.5789473684210527,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,fashion designer,lawyer,-1,1,-0.9884977956629286,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,fashion designer,nurse,-1,2,-0.12280701754385966,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,fashion designer,police officer,-1,1,-0.5789473684210527,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,fashion designer,school teacher,-1,2,0.5964912280701754,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,NBA player,1,2,0.9990593914203846,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,journalist,airline pilot,1,0,0.9989993130577406,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,journalist,architect,-1,0,0.9951452708785959,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,astronaut,1,3,0.9994081984496116,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,journalist,dentist,-1,0,0.9993644469735914,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,fashion designer,1,0,0.9993268820305353,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,journalist,lawyer,-1,0,0.6491228070175439,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,nurse,-1,1,0.9993057570084792,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,police officer,-1,1,0.999236954050876,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,researcher,-1,1,0.3327415317829449,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,journalist,school teacher,-1,2,0.9993639109305036,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,lawyer,NBA player,1,2,0.9855967979725225,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,lawyer,airline pilot,1,1,0.9672726821362813,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,lawyer,architect,1,0,0.5964912280701754,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,lawyer,dentist,1,0,0.9889604649766456,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,lawyer,nurse,-1,0,0.9882428179909644,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,lawyer,police officer,-1,0,0.9874269700172581,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,lawyer,school teacher,-1,1,0.9889550591073638,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,nurse,dentist,1,1,0.543859649122807,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,NBA player,1,2,0.6491228070175439,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,airline pilot,1,0,0.950435171119032,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,architect,-1,0,-0.5964912280701754,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,astronaut,1,3,0.9987817232532558,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,dentist,-1,0,0.9983118803772143,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,physicist,fashion designer,1,0,0.962701231486781,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,journalist,1,0,-0.9798159909355082,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,physicist,lawyer,-1,0,-0.6140350877192983,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,physicist,nurse,-1,1,0.9974001875701082,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,physicist,police officer,-1,1,0.9609087606385037,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,physicist,researcher,-1,1,0.33211505658658913,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,physicist,school teacher,-1,2,0.980722603585933,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,police officer,NBA player,1,3,0.6315789473684211,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,police officer,airline pilot,1,1,-0.5789473684210527,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,police officer,dentist,1,0,0.6140350877192983,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,police officer,nurse,-1,0,0.5789473684210527,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,politician,NBA player,1,3,0.9993102136322031,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,actor,1,0,0.5789473684210527,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,airline pilot,1,1,0.9992962247915435,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,architect,1,0,0.999067171589935,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,astronaut,1,4,0.9993609582652995,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,dentist,1,0,0.9993523689377892,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,fashion designer,1,1,0.9993454145226153,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,journalist,1,1,0.997345564962862,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,lawyer,1,0,0.9981466005919385,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,nurse,-1,0,0.999341732334122,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,politician,physicist,1,0,0.999161481238883,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,politician,police officer,-1,0,0.9993300348643412,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,politician,researcher,-1,0,0.3326942915986328,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,politician,school teacher,-1,1,0.9993523809560881,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,researcher,NBA player,1,3,0.14035087719298245,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,researcher,airline pilot,1,1,-0.3285440719320683,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,researcher,architect,1,0,-0.33175956048732674,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,researcher,dentist,1,0,0.10526315789473685,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,researcher,fashion designer,1,1,0.03508771929824561,1.0,1,1.0,0.0
occupation,occupation,False,wikidata,researcher,lawyer,1,0,-0.32284542312955217,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,researcher,nurse,-1,0,0.03508771929824561,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,researcher,police officer,-1,0,-0.30980887153794884,-1.0,1,1.0,0.0
occupation,occupation,False,wikidata,researcher,school teacher,-1,0,0.07017543859649122,1.0,0,0.0,0.0
occupation,occupation,False,wikidata,school teacher,NBA player,1,4,-0.08771929824561404,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,school teacher,airline pilot,1,2,-0.9895184574874277,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,school teacher,architect,1,1,-0.9980073114426268,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,school teacher,dentist,1,1,-0.543859649122807,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,school teacher,nurse,1,0,-0.5964912280701754,-1.0,0,0.0,0.0
occupation,occupation,False,wikidata,school teacher,police officer,1,0,-0.6140350877192983,-1.0,0,0.0,0.0
occupation,organization,True,coqex,NBA player,airline,-1,0,0.94723007030055,1.0,0,0.0,0.0
occupation,organization,True,coqex,NBA player,animation studio,1,1,0.15789473684210523,1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,bank,-1,0,-0.5087719298245614,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,coal power plant,1,0,-0.5614035087719298,-1.0,0,0.0,0.0
occupation,organization,True,coqex,NBA player,conglomerate,1,0,0.9823827049793179,1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,cooperative,-1,2,-0.9210362527195496,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,cryptocurrency exchange,1,0,-0.12280701754385966,-1.0,0,0.0,0.0
occupation,organization,True,coqex,NBA player,fast food restaurant,-1,2,-0.8936956292574046,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,football club,1,0,0.5263157894736842,1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,hospital,-1,1,-0.28657950488596917,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,public library,-1,1,-0.2060194182859342,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,publisher,-1,0,-0.5614035087719298,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,tea company,1,0,-0.12280701754385966,-1.0,0,0.0,0.0
occupation,organization,True,coqex,NBA player,travel agency,-1,1,-0.9084187896290411,-1.0,1,1.0,0.0
occupation,organization,True,coqex,NBA player,university,-1,0,-0.543859649122807,-1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,airline,1,2,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,animation studio,1,4,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,bank,1,1,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,coal power plant,1,3,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,conglomerate,1,3,0.5964912280701754,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,cooperative,1,0,-0.543859649122807,-1.0,0,0.0,0.0
occupation,organization,True,coqex,actor,cryptocurrency exchange,1,3,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,fast food restaurant,1,0,-0.543859649122807,-1.0,0,0.0,0.0
occupation,organization,True,coqex,actor,football club,1,3,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,hospital,1,1,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,public library,1,1,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,publisher,1,2,0.543859649122807,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,tea company,1,3,0.5964912280701754,1.0,1,1.0,0.0
occupation,organization,True,coqex,actor,travel agency,1,1,-0.15789473684210528,-1.0,0,0.0,0.0
occupation,organization,True,coqex,actor,university,1,2,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,airline,1,1,0.9824546531732227,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,animation studio,1,3,0.9824546092444852,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,bank,1,0,0.9824545917178518,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,coal power plant,1,2,0.982454567213543,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,conglomerate,1,1,0.9824546544454401,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,cooperative,-1,0,0.9648971177473408,1.0,0,0.0,0.0
occupation,organization,True,coqex,airline pilot,cryptocurrency exchange,1,2,0.9649104596015293,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,fast food restaurant,-1,0,0.9289958759299607,1.0,0,0.0,0.0
occupation,organization,True,coqex,airline pilot,football club,1,1,0.9824546196256064,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,hospital,1,0,0.9649100334511322,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,public library,1,0,0.9649095691867923,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,publisher,1,1,0.9451667585702562,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,tea company,1,2,0.9824546056536337,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,travel agency,1,0,0.9824524188363609,1.0,1,1.0,0.0
occupation,organization,True,coqex,airline pilot,university,1,1,0.9824546115262662,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,airline,1,2,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,animation studio,1,3,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,bank,1,1,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,coal power plant,1,3,0.543859649122807,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,conglomerate,1,2,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,cooperative,-1,0,0.5087719298245613,1.0,0,0.0,0.0
occupation,organization,True,coqex,architect,cryptocurrency exchange,1,3,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,fast food restaurant,1,0,-0.5614035087719298,-1.0,0,0.0,0.0
occupation,organization,True,coqex,architect,football club,1,2,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,hospital,1,1,0.5263157894736842,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,public library,1,0,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,publisher,1,2,0.5263157894736842,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,tea company,1,3,0.5789473684210527,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,travel agency,1,1,0.5087719298245613,1.0,1,1.0,0.0
occupation,organization,True,coqex,architect,university,1,1,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,airline,-1,0,0.9999981619637772,1.0,0,0.0,0.0
occupation,organization,True,coqex,astronaut,animation studio,1,0,0.5614035087719298,1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,bank,-1,1,-0.10526315789473684,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,coal power plant,-1,0,-0.5263157894736842,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,conglomerate,-1,0,0.9999988970563641,1.0,0,0.0,0.0
occupation,organization,True,coqex,astronaut,cooperative,-1,3,-0.9208909915834642,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,cryptocurrency exchange,1,0,-0.05263157894736844,-1.0,0,0.0,0.0
occupation,organization,True,coqex,astronaut,fast food restaurant,-1,2,-0.8936835533279188,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,football club,-1,0,0.5964912280701754,1.0,0,0.0,0.0
occupation,organization,True,coqex,astronaut,hospital,-1,2,-0.28573098334431385,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,public library,-1,2,-0.20571314907163607,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,publisher,-1,1,-0.14035087719298245,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,tea company,-1,0,-0.08771929824561404,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,travel agency,-1,2,-0.8906981599959568,-1.0,1,1.0,0.0
occupation,organization,True,coqex,astronaut,university,-1,1,0.543859649122807,1.0,0,0.0,0.0
occupation,organization,True,coqex,dentist,airline,1,2,0.9823884864204739,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,animation studio,1,3,0.982384424106281,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,bank,1,1,0.982382783484808,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,coal power plant,1,2,0.982380424731983,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,conglomerate,1,2,0.9999324607781981,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,cooperative,-1,0,0.9367767437787559,1.0,0,0.0,0.0
occupation,organization,True,coqex,dentist,cryptocurrency exchange,1,3,0.9823506577721924,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,fast food restaurant,1,0,-0.10526315789473684,-1.0,0,0.0,0.0
occupation,organization,True,coqex,dentist,football club,1,2,0.9999292552261435,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,hospital,1,1,0.9822883887557575,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,public library,1,0,0.9471175042668891,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,publisher,1,1,0.6315789473684211,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,tea company,1,3,0.9999279631356085,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,travel agency,1,0,0.9643712246440761,1.0,1,1.0,0.0
occupation,organization,True,coqex,dentist,university,1,1,0.9823846461499427,1.0,1,1.0,0.0
occupation,organization,True,coqex,fashion designer,airline,1,1,-0.23514762926260077,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,animation studio,1,2,-0.2386821414534417,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,bank,1,0,-0.25789892110136026,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,coal power plant,1,1,-0.2608357310218278,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,conglomerate,1,1,-0.23506743727172716,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,cooperative,-1,1,-0.6491228070175439,-1.0,1,1.0,0.0
occupation,organization,True,coqex,fashion designer,cryptocurrency exchange,1,2,-0.5614035087719298,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,fast food restaurant,-1,0,-0.9808067691062391,-1.0,1,1.0,0.0
occupation,organization,True,coqex,fashion designer,football club,1,1,-0.25527825822121347,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,hospital,0,0,-0.2631578947368421,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,public library,-1,0,-0.2456140350877193,-1.0,1,1.0,0.0
occupation,organization,True,coqex,fashion designer,publisher,1,0,-0.5964912280701754,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,tea company,1,2,-0.23892354495830545,-1.0,0,0.0,0.0
occupation,organization,True,coqex,fashion designer,travel agency,-1,0,-0.6140350877192983,-1.0,1,1.0,0.0
occupation,organization,True,coqex,fashion designer,university,1,0,-0.25596452429119904,-1.0,0,0.0,0.0
occupation,organization,True,coqex,journalist,airline,1,2,0.9098662153502589,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,animation studio,1,3,0.9095556654840097,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,bank,1,1,0.8743390293419022,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,coal power plant,1,2,0.8741450831323255,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,conglomerate,1,2,0.9098746081711356,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,cooperative,-1,0,0.15789473684210523,1.0,0,0.0,0.0
occupation,organization,True,coqex,journalist,cryptocurrency exchange,1,3,0.8707161124879222,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,fast food restaurant,1,0,-0.8687546051784597,-1.0,0,0.0,0.0
occupation,organization,True,coqex,journalist,football club,1,2,0.9096316066396021,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,hospital,1,0,0.47525854945211804,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,public library,1,0,0.543859649122807,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,publisher,1,1,0.5087719298245613,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,tea company,1,2,0.8919883474290681,1.0,1,1.0,0.0
occupation,organization,True,coqex,journalist,travel agency,1,0,-0.14035087719298245,-1.0,0,0.0,0.0
occupation,organization,True,coqex,journalist,university,1,1,0.8744862414549758,1.0,1,1.0,0.0
